"scenario","region_id","estimate","pop","Outcome","number","Pollutant","Cause","double_counted","AgeGrp","region_name","iso3","version","epi_version","calc_causes","pop_year","ref"
"scenario","BGD.5_1","low",21844513.4730702,"YLDs",-18603.0880018696,"PM25","COPD",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"Deaths",-3647.79187248527,"PM25","IHD",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"Deaths",-3213.75959900507,"PM25","Stroke",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"Deaths",-2271.4585244234,"PM25","COPD",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"Deaths",-282.235799916522,"PM25","LC",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"Deaths",-988.237922551769,"PM25","LRI",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"Deaths.child",-471.418897360164,"PM25","LRI.child",FALSE,"0-4","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"Deaths",-1160.10776943021,"PM25","Diabetes",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"exac",-15426.6967886975,"PM25","Asthma",FALSE,"0-18","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"exac",-22652.7010227607,"PM25","Asthma",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"PTB",-31777.5999136338,"PM25","PTB",FALSE,"Newborn","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"LBW",-16700.2471259227,"PM25","LBW",FALSE,"Newborn","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"Absences",-21607818.5006318,"PM25","Absences",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"YLLs",-77645.5688933016,"PM25","IHD",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"YLLs",-62159.2542585492,"PM25","Stroke",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"YLLs",-33868.8075930154,"PM25","COPD",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"YLLs",-5587.84162562875,"PM25","LC",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"YLLs",-15790.0355291756,"PM25","LRI",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"YLLs",-34658.8356752767,"PM25","LRI.child",FALSE,"0-4","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"YLDs",-4086.17679097916,"PM25","Stroke",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"YLDs",-13536.0706462673,"PM25","Diabetes",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"YLDs",-15517.9239837269,"PM25","COPD",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"Deaths",-3042.83659680555,"PM25","IHD",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"Deaths",-2680.78488659093,"PM25","Stroke",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"Deaths",-1894.75643563306,"PM25","COPD",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"Deaths",-235.429391515578,"PM25","LC",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"Deaths",-824.34706315711,"PM25","LRI",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"Deaths.child",-393.238080311836,"PM25","LRI.child",FALSE,"0-4","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"Deaths",-967.713756831105,"PM25","Diabetes",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"exac",-12868.3102538112,"PM25","Asthma",FALSE,"0-18","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"exac",-18895.9431069704,"PM25","Asthma",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"PTB",-26507.5550787856,"PM25","PTB",FALSE,"Newborn","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"LBW",-13930.6530928347,"PM25","LBW",FALSE,"Newborn","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"Absences",-18024345.4695948,"PM25","Absences",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"YLLs",-42045.607031844,"PM25","IHD",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"YLLs",-33659.6616548572,"PM25","Stroke",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"YLLs",-18340.1911402044,"PM25","COPD",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"YLLs",-3025.85448849271,"PM25","LC",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"YLLs",-8550.41232025598,"PM25","LRI",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"YLLs",-18767.9967544118,"PM25","LRI.child",FALSE,"0-4","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"YLDs",-2212.69270178498,"PM25","Stroke",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"YLDs",-7329.87490799789,"PM25","Diabetes",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"YLDs",-8403.06205581931,"PM25","COPD",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"Deaths",-1647.71684508112,"PM25","IHD",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"Deaths",-1451.66336579231,"PM25","Stroke",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"Deaths",-1026.02357931282,"PM25","COPD",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"Deaths",-127.486626996227,"PM25","LC",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"Deaths",-446.389577272434,"PM25","LRI",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"Deaths.child",-212.941112164026,"PM25","LRI.child",FALSE,"0-4","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"Deaths",-524.023623227522,"PM25","Diabetes",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"exac",-6968.27808473009,"PM25","Asthma",FALSE,"0-18","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"exac",-10232.2825332573,"PM25","Asthma",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"PTB",-14354.0225167148,"PM25","PTB",FALSE,"Newborn","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"LBW",-7543.54400369135,"PM25","LBW",FALSE,"Newborn","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"Absences",-9760306.44662014,"PM25","Absences",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"YLLs",-52109.0527485842,"PM25","IHD",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"YLLs",-41715.965316996,"PM25","Stroke",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"YLLs",-22729.8415936822,"PM25","COPD",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"YLLs",-3750.08050260731,"PM25","LC",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"YLLs",-10596.9188714748,"PM25","LRI",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"YLLs",-23260.0407486139,"PM25","LRI.child",FALSE,"0-4","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"YLDs",-2742.2917363613,"PM25","Stroke",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"YLDs",-9084.25077397756,"PM25","Diabetes",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"YLDs",-10414.3009181597,"PM25","COPD",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"Deaths",-2042.0911970669,"PM25","IHD",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"Deaths",-1799.11311172099,"PM25","Stroke",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"Deaths",-1271.59816661013,"PM25","COPD",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"Deaths",-158.000034720728,"PM25","LC",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"Deaths",-553.231114272898,"PM25","LRI",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"Deaths.child",-263.90770473818,"PM25","LRI.child",FALSE,"0-4","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"Deaths",-649.446554632596,"PM25","Diabetes",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"exac",-8636.10721588571,"PM25","Asthma",FALSE,"0-18","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"exac",-12681.3379067187,"PM25","Asthma",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"PTB",-17789.5996580894,"PM25","PTB",FALSE,"Newborn","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"LBW",-9349.0607021539,"PM25","LBW",FALSE,"Newborn","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"Absences",-12096396.2557153,"PM25","Absences",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
