cause,exposure,age,central,low,high,source
IHD,6.1,35-39,1.18431884112036,1.09491806467189,1.31336649728058,gbd2019
IHD,6.2,35-39,1.1871603923455,1.09644016743959,1.31810195549292,gbd2019
IHD,6.3,35-39,1.18999631564293,1.09796121105714,1.32282482768028,gbd2019
IHD,6.4,35-39,1.19282661961997,1.0994811972103,1.32753513155497,gbd2019
IHD,6.5,35-39,1.19565131288392,1.10100012758482,1.33223288482927,gbd2019
IHD,6.6,35-39,1.1984704040421,1.10254162462026,1.3369181052155,gbd2019
IHD,6.7,35-39,1.20128390170184,1.1040920034202,1.34159005778553,gbd2019
IHD,6.8,35-39,1.20409181447043,1.10564224935741,1.34624362440401,gbd2019
IHD,6.9,35-39,1.2068941509552,1.10719236089275,1.35088453398803,gbd2019
IHD,7,35-39,1.20969091976347,1.10874233648707,1.35551280502005,gbd2019
IHD,7.1,35-39,1.21248212950254,1.11029217460124,1.36012845598253,gbd2019
IHD,7.2,35-39,1.21526778877973,1.11184219827242,1.36473150535793,gbd2019
IHD,7.3,35-39,1.21804790620236,1.11339277239156,1.36916460161663,gbd2019
IHD,7.4,35-39,1.22082249037775,1.11494323102192,1.37345258641396,gbd2019
IHD,7.5,35-39,1.2235915499132,1.11649357258008,1.37772104749411,gbd2019
IHD,7.6,35-39,1.22635509341603,1.11804379548263,1.38197003532951,gbd2019
IHD,7.7,35-39,1.22911312949356,1.11959389814617,1.3862402106492,gbd2019
IHD,7.8,35-39,1.2318656667531,1.12114387898729,1.39083105738772,gbd2019
IHD,7.9,35-39,1.23461271380196,1.12269373642258,1.3954115757658,gbd2019
IHD,8,35-39,1.23735427924747,1.12424346886863,1.39998178764699,gbd2019
IHD,8.1,35-39,1.24009037169694,1.12579307474203,1.40454171489478,gbd2019
IHD,8.2,35-39,1.24282099975767,1.12734255245938,1.40908297258703,gbd2019
IHD,8.3,35-39,1.24554617203699,1.12889190043727,1.41361181004655,gbd2019
IHD,8.4,35-39,1.24826589714222,1.13044111709229,1.41790414899786,gbd2019
IHD,8.5,35-39,1.25098018368066,1.13199020084103,1.4219269098876,gbd2019
IHD,8.6,35-39,1.25368904025963,1.13353915010009,1.42592930849192,gbd2019
IHD,8.7,35-39,1.25639247548645,1.13508796328605,1.42991074409056,gbd2019
IHD,8.8,35-39,1.25909049796842,1.13663663881551,1.43421014548036,gbd2019
IHD,8.9,35-39,1.26178311631288,1.13818517510506,1.43856693153811,gbd2019
IHD,9,35-39,1.26447033912712,1.13973357057129,1.44291138662046,gbd2019
IHD,9.1,35-39,1.26715217501847,1.14128182363079,1.44724353221934,gbd2019
IHD,9.2,35-39,1.26982863259424,1.14282993270016,1.4515633898267,gbd2019
IHD,9.3,35-39,1.27249972046175,1.14437789619598,1.45587098093447,gbd2019
IHD,9.4,35-39,1.27516544722831,1.14592571253486,1.4601663270346,gbd2019
IHD,9.5,35-39,1.27782582150123,1.14747338013338,1.464449449619,gbd2019
IHD,9.6,35-39,1.28048085188783,1.14902089740813,1.46872037017963,gbd2019
IHD,9.7,35-39,1.28313054699543,1.1505682627757,1.47297911020842,gbd2019
IHD,9.8,35-39,1.28577491543134,1.15211547465269,1.47722569119731,gbd2019
IHD,9.9,35-39,1.28841396580287,1.1536625314557,1.48128788310237,gbd2019
IHD,10,35-39,1.29104770671735,1.1552094316013,1.48532919803312,gbd2019
IHD,11,35-39,1.31709498933306,1.1706694685506,1.52570965306122,gbd2019
IHD,12,35-39,1.3426207942892,1.1856530404712,1.56567079862618,gbd2019
IHD,13,35-39,1.36763372890067,1.2005894080811,1.60447037360183,gbd2019
IHD,14,35-39,1.39214240048241,1.21600377873092,1.64222224325128,gbd2019
IHD,15,35-39,1.41615541634934,1.23003131694832,1.67883271162707,gbd2019
IHD,16,35-39,1.43968138381638,1.24465627694687,1.71438354214897,gbd2019
IHD,17,35-39,1.46272891019846,1.25920756329383,1.74891350786122,gbd2019
IHD,18,35-39,1.4853066028105,1.27367310808343,1.782456530053,gbd2019
IHD,19,35-39,1.50742306896741,1.2885267457126801,1.81504653001348,gbd2019
IHD,20,35-39,1.52908691598414,1.30263994508975,1.84895953073884,gbd2019
IHD,21,35-39,1.55030675117559,1.31704575102967,1.88202631709006,gbd2019
IHD,22,35-39,1.57109118185669,1.33189251514232,1.91180997110898,gbd2019
IHD,23,35-39,1.59144881534237,1.34670909504374,1.93834856651261,gbd2019
IHD,24,35-39,1.61138825894755,1.36148974380994,1.95883770050601,gbd2019
IHD,24.9999999999999,35-39,1.63091811998715,1.37623289878288,1.98467803786913,gbd2019
IHD,25.9999999999999,35-39,1.6500470057761,1.39094162543607,2.01204074337703,gbd2019
IHD,26.9999999999999,35-39,1.66878352362932,1.40492482206261,2.03687379986566,gbd2019
IHD,27.9999999999999,35-39,1.68713628086173,1.41961545840345,2.0609444970721,gbd2019
IHD,28.9999999999999,35-39,1.70511388478826,1.43304307540153,2.08286294385357,gbd2019
IHD,29.9999999999999,35-39,1.72272494272383,1.44716228550501,2.10529611076682,gbd2019
IHD,30.9999999999999,35-39,1.73997806198336,1.46128649624814,2.12693220683599,gbd2019
IHD,31.9999999999999,35-39,1.75688183981428,1.47512269544749,2.14767490907011,gbd2019
IHD,32.9999999999999,35-39,1.77344480131477,1.48694518116445,2.16908298643749,gbd2019
IHD,33.9999999999999,35-39,1.78967541703841,1.49864052512318,2.19081045588565,gbd2019
IHD,34.9999999999999,35-39,1.80558196803956,1.51101038270979,2.21189725879845,gbd2019
IHD,35.9999999999999,35-39,1.82117244650522,1.52480833898055,2.2318063373724,gbd2019
IHD,36.9999999999999,35-39,1.83645464282268,1.53598411982603,2.2483766763815,gbd2019
IHD,37.9999999999999,35-39,1.85143619313668,1.5465640216541,2.27140470096184,gbd2019
IHD,38.9999999999999,35-39,1.86612445241536,1.55760739754904,2.28815591259182,gbd2019
IHD,39.9999999999999,35-39,1.88052665006933,1.57063822951579,2.3020134312466,gbd2019
IHD,40.9999999999999,35-39,1.89464987279229,1.58243105846257,2.31522400082172,gbd2019
IHD,41.9999999999999,35-39,1.90850112705827,1.593759860635,2.32790794117661,gbd2019
IHD,42.9999999999999,35-39,1.92208724773003,1.60445227130977,2.34055925605037,gbd2019
IHD,43.9999999999999,35-39,1.9354148304760601,1.61395526011913,2.35525243002421,gbd2019
IHD,44.9999999999999,35-39,1.94849024378378,1.62434804620228,2.36987543223316,gbd2019
IHD,45.9999999999999,35-39,1.96131967172654,1.63460867272082,2.38448359830676,gbd2019
IHD,46.9999999999999,35-39,1.97390907888995,1.64671791651744,2.39903421283578,gbd2019
IHD,47.9999999999999,35-39,1.98626394739633,1.65870936999205,2.41105798349653,gbd2019
IHD,48.9999999999999,35-39,1.99838933536128,1.66927343117929,2.42253223023039,gbd2019
IHD,49.9999999999999,35-39,2.01028973814533,1.6797666726111,2.43812229898173,gbd2019
IHD,50.9999999999999,35-39,2.02196921717546,1.69019258155282,2.44912511230023,gbd2019
IHD,51.9999999999999,35-39,2.03343143118125,1.70055464526978,2.4597707487587,gbd2019
IHD,52.9999999999998,35-39,2.04467947592926,1.70894281392424,2.47716847793379,gbd2019
IHD,53.9999999999998,35-39,2.05571611053798,1.71743894573773,2.48814569563952,gbd2019
IHD,54.9999999999998,35-39,2.06654395704175,1.73007695331181,2.50021821907259,gbd2019
IHD,55.9999999999998,35-39,2.07716555513634,1.74078385418061,2.50621415800344,gbd2019
IHD,56.9999999999998,35-39,2.08758329227732,1.74459902252593,2.51694620415266,gbd2019
IHD,57.9999999999998,35-39,2.09779935651565,1.75388346985076,2.53047806406408,gbd2019
IHD,58.9999999999998,35-39,2.10781574009374,1.76337191067122,2.54371446478863,gbd2019
IHD,59.9999999999998,35-39,2.11763404484286,1.77431154228249,2.55655450743462,gbd2019
IHD,60.9999999999998,35-39,2.12725523822025,1.78360169702261,2.56846308298735,gbd2019
IHD,61.9999999999998,35-39,2.13668010343892,1.79365777051855,2.58041666502014,gbd2019
IHD,62.9999999999998,35-39,2.14590918794744,1.80318832777565,2.59386379914722,gbd2019
IHD,63.9999999999998,35-39,2.15494221787463,1.8114440278626,2.60417835180594,gbd2019
IHD,64.9999999999998,35-39,2.16377811905874,1.81904192947067,2.61615763175457,gbd2019
IHD,65.9999999999998,35-39,2.17241539486155,1.82779993547763,2.62704308772417,gbd2019
IHD,66.9999999999998,35-39,2.18085249882475,1.83372960915541,2.63937639878695,gbd2019
IHD,67.9999999999998,35-39,2.18908840745846,1.83911340378149,2.6514244628903,gbd2019
IHD,68.9999999999998,35-39,2.1971208010647,1.84435930229216,2.66232684640542,gbd2019
IHD,69.9999999999998,35-39,2.2049470676816,1.85041857885675,2.67301222154539,gbd2019
IHD,70.9999999999998,35-39,2.21256373211917,1.85668725978733,2.68343282345808,gbd2019
IHD,71.9999999999998,35-39,2.21996870889111,1.86134767103205,2.69144501771177,gbd2019
IHD,72.9999999999998,35-39,2.22715976923241,1.86584761847176,2.69737841290004,gbd2019
IHD,73.9999999999998,35-39,2.23413366167933,1.87046508215255,2.70264183473203,gbd2019
IHD,74.9999999999998,35-39,2.24088939465472,1.87541445017754,2.70751403546677,gbd2019
IHD,75.9999999999998,35-39,2.24742217277038,1.87962051554749,2.71735553708965,gbd2019
IHD,76.9999999999998,35-39,2.25372732248962,1.88218986183784,2.72209456966035,gbd2019
IHD,77.9999999999998,35-39,2.25980701097944,1.88588419776354,2.73005367726836,gbd2019
IHD,78.9999999999998,35-39,2.26565763284228,1.88943799469299,2.73708932890663,gbd2019
IHD,79.9999999999997,35-39,2.27127384435815,1.89285546379307,2.74400923923436,gbd2019
IHD,80.9999999999997,35-39,2.27665051448775,1.89614042092556,2.75895071242503,gbd2019
IHD,81.9999999999997,35-39,2.28178467134515,1.89929661585428,2.76792968436023,gbd2019
IHD,82.9999999999997,35-39,2.28667157959455,1.90254658830777,2.77140368183594,gbd2019
IHD,83.9999999999997,35-39,2.29130319894503,1.90584187053518,2.77570494638893,gbd2019
IHD,84.9999999999997,35-39,2.29567371177064,1.90906142037572,2.78469656352022,gbd2019
IHD,85.9999999999997,35-39,2.2997825292354,1.91218935060444,2.79310267406128,gbd2019
IHD,86.9999999999997,35-39,2.30362537720782,1.91320989419663,2.80097110038737,gbd2019
IHD,87.9999999999997,35-39,2.30720323643396,1.91559954899786,2.80831630206507,gbd2019
IHD,88.9999999999997,35-39,2.31052906958498,1.91792188178362,2.81517516833927,gbd2019
IHD,89.9999999999997,35-39,2.31361658959093,1.91972742961441,2.8188000807476,gbd2019
IHD,90.9999999999997,35-39,2.3164651360216,1.92048130208945,2.82723181641317,gbd2019
IHD,91.9999999999997,35-39,2.31907495461645,1.92123382319797,2.83252710871772,gbd2019
IHD,92.9999999999997,35-39,2.32144333106396,1.9219848451047301,2.83713168781366,gbd2019
IHD,93.9999999999997,35-39,2.32357038210403,1.92273421997451,2.8410074013591,gbd2019
IHD,94.9999999999997,35-39,2.32546330083603,1.92320585345801,2.84414284605082,gbd2019
IHD,95.9999999999997,35-39,2.32712817985226,1.92415370970504,2.84658781243819,gbd2019
IHD,96.9999999999997,35-39,2.32857502711503,1.92491697968908,2.84832182048553,gbd2019
IHD,97.9999999999997,35-39,2.32981781081556,1.9256307410433,2.84850982561807,gbd2019
IHD,98.9999999999997,35-39,2.33089170128377,1.92634450239752,2.85020230021817,gbd2019
IHD,100,35-39,2.33182338781857,1.92705826375175,2.85304659566015,gbd2019
IHD,110,35-39,2.33668880743788,1.93002632562821,2.86037888035806,gbd2019
IHD,120,35-39,2.34058583159528,1.9300457763181,2.86150438699568,gbd2019
IHD,130,35-39,2.34448285575269,1.9301606497192,2.86448315383328,gbd2019
IHD,140,35-39,2.34837987991009,1.93311392537498,2.86494210373113,gbd2019
IHD,150,35-39,2.35227690406749,1.93331319454671,2.86551184849767,gbd2019
IHD,160,35-39,2.3561739282249,1.93563050674808,2.8698806130355,gbd2019
IHD,170,35-39,2.3600709523823,1.93563084714406,2.8789176018357,gbd2019
IHD,180,35-39,2.3639679765397,1.93739592873056,2.88711740284557,gbd2019
IHD,190,35-39,2.36786500069711,1.93739582875799,2.8923320336393,gbd2019
IHD,200,35-39,2.37176202485451,1.93739572878542,2.89745601097877,gbd2019
IHD,210,35-39,2.37565904901191,1.94048614520958,2.90266918868618,gbd2019
IHD,220,35-39,2.37955607316932,1.94054127661812,2.90511004425148,gbd2019
IHD,230,35-39,2.38345309732672,1.94225325314333,2.90523919940473,gbd2019
IHD,240,35-39,2.38735012148412,1.94503789977838,2.90866802911596,gbd2019
IHD,250,35-39,2.39124714564153,1.94930650841829,2.91641877092566,gbd2019
IHD,260,35-39,2.39514416979893,1.95357511705819,2.92416951273537,gbd2019
IHD,270,35-39,2.39904119395633,1.95706911155038,2.93363128676305,gbd2019
IHD,280,35-39,2.40293821811374,1.95713332178516,2.9399685415792,gbd2019
IHD,290,35-39,2.40683524227114,1.95764303713033,2.96154444619809,gbd2019
IHD,300,35-39,2.41073226642854,1.96015103593141,2.98467904086319,gbd2019
IHD,0,40-44,1,1,1,gbd2019
IHD,0.01,40-44,1.00029932249638,1.00014291546616,1.00054050530282,gbd2019
IHD,0.02,40-44,1.00059858292227,1.00028583093254,1.00108090241533,gbd2019
IHD,0.03,40-44,1.00089778128716,1.00042874639833,1.00162119134879,gbd2019
IHD,0.04,40-44,1.00119691760057,1.00057166186274,1.00216137211445,gbd2019
IHD,0.05,40-44,1.001495991872,1.000714577325,1.00270144472358,gbd2019
IHD,0.06,40-44,1.00179500411098,1.00085749278429,1.00324140918743,gbd2019
IHD,0.07,40-44,1.00209395432699,1.00100040823985,1.00378126551725,gbd2019
IHD,0.08,40-44,1.00239284252956,1.00114332369086,1.0043210137243,gbd2019
IHD,0.09,40-44,1.00269166872818,1.00128623913655,1.00486065381985,gbd2019
IHD,0.1,40-44,1.00299043293238,1.00142915457612,1.00540018581514,gbd2019
IHD,0.11,40-44,1.00328913515165,1.00157207000878,1.00593960972143,gbd2019
IHD,0.12,40-44,1.00358777539551,1.00171498543374,1.00647892554997,gbd2019
IHD,0.13,40-44,1.00388635367346,1.0018579008502,1.00701813331204,gbd2019
IHD,0.14,40-44,1.00418486999501,1.00200081625739,1.00755723301887,gbd2019
IHD,0.15,40-44,1.00448332436967,1.0021437316545,1.00809622468174,gbd2019
IHD,0.16,40-44,1.00478171680695,1.00228664704074,1.00863510831188,gbd2019
IHD,0.17,40-44,1.00508004731636,1.00242956241533,1.00917388392057,gbd2019
IHD,0.18,40-44,1.00537831590741,1.00257247777747,1.00971255151906,gbd2019
IHD,0.19,40-44,1.0056765225896,1.00271539312638,1.0102511111186,gbd2019
IHD,0.2,40-44,1.00597466737244,1.00285830846126,1.01078956273044,gbd2019
IHD,0.21,40-44,1.00627275026544,1.00300122378131,1.01132790636586,gbd2019
IHD,0.22,40-44,1.00657077127812,1.00314413908576,1.0118661420361,gbd2019
IHD,0.23,40-44,1.00686873041997,1.00328705437381,1.01240426975242,gbd2019
IHD,0.24,40-44,1.00716662770051,1.00342996964466,1.01294228952608,gbd2019
IHD,0.25,40-44,1.00746446312924,1.00357288489753,1.01348020136832,gbd2019
IHD,0.26,40-44,1.00776223671567,1.00371580013162,1.01401800529042,gbd2019
IHD,0.27,40-44,1.00805994846932,1.00385871534615,1.01455570130363,gbd2019
IHD,0.28,40-44,1.00835759839969,1.00400163054032,1.0150932894192,gbd2019
IHD,0.29,40-44,1.00865518651629,1.00414454571335,1.01563076964838,gbd2019
IHD,0.3,40-44,1.00895271282862,1.00428746086444,1.01616814200244,gbd2019
IHD,0.31,40-44,1.0092501773462,1.00443037599279,1.01670540649264,gbd2019
IHD,0.32,40-44,1.00954758007853,1.00457329109763,1.01724256313022,gbd2019
IHD,0.33,40-44,1.00984492103512,1.00471620617816,1.01777961192645,gbd2019
IHD,0.34,40-44,1.01014220022549,1.00485912123358,1.01831655289258,gbd2019
IHD,0.35,40-44,1.01043941765913,1.00500203626311,1.01885338603986,gbd2019
IHD,0.36,40-44,1.01073657334557,1.00514495126596,1.01939011137957,gbd2019
IHD,0.37,40-44,1.01103366729429,1.00528786624133,1.01992672892294,gbd2019
IHD,0.38,40-44,1.01133069951483,1.00543078118843,1.02046323868124,gbd2019
IHD,0.39,40-44,1.01162767001667,1.00557369610648,1.02099964066572,gbd2019
IHD,0.4,40-44,1.01192457880934,1.00571661099468,1.02153593488765,gbd2019
IHD,0.41,40-44,1.01222142590233,1.00585952585224,1.02207212135827,gbd2019
IHD,0.42,40-44,1.01251821130517,1.00600244067837,1.02260820008885,gbd2019
IHD,0.43,40-44,1.01281493502735,1.00614535547228,1.02314417109064,gbd2019
IHD,0.44,40-44,1.01311159707838,1.00628827023318,1.02368003437489,gbd2019
IHD,0.45,40-44,1.01340819746778,1.00643118496027,1.02421578995287,gbd2019
IHD,0.46,40-44,1.01370473620505,1.00657409965277,1.02475143783583,gbd2019
IHD,0.47,40-44,1.0140012132997,1.00671701430988,1.02528697803502,gbd2019
IHD,0.48,40-44,1.01429762876124,1.00685992893082,1.0258224105617,gbd2019
IHD,0.49,40-44,1.01459398259918,1.0070028435148,1.02635773542714,gbd2019
IHD,0.5,40-44,1.01489027482302,1.00714575806101,1.02689295264258,gbd2019
IHD,0.51,40-44,1.01518650544228,1.00728867256867,1.02742806221929,gbd2019
IHD,0.52,40-44,1.01548267446646,1.007431587037,1.02796306416851,gbd2019
IHD,0.53,40-44,1.01577878190506,1.00757450146519,1.02849795850151,gbd2019
IHD,0.54,40-44,1.01607482776761,1.00771741585247,1.02903274522954,gbd2019
IHD,0.55,40-44,1.01637081206361,1.00786033019802,1.02956742436386,gbd2019
IHD,0.56,40-44,1.01666673480256,1.00800324450108,1.03010199591572,gbd2019
IHD,0.57,40-44,1.01696259599398,1.00814615876084,1.03063645989639,gbd2019
IHD,0.58,40-44,1.01725839564737,1.00828907297652,1.03117081631711,gbd2019
IHD,0.59,40-44,1.01755413377224,1.00843198714731,1.03170506518915,gbd2019
IHD,0.6,40-44,1.0178498103781,1.00857490127245,1.03223920652376,gbd2019
IHD,0.61,40-44,1.01814542547446,1.00871781535112,1.0327732403322,gbd2019
IHD,0.62,40-44,1.01844097907082,1.00886072938254,1.03330716662572,gbd2019
IHD,0.63,40-44,1.0187364711767,1.00900364336592,1.03384098541558,gbd2019
IHD,0.64,40-44,1.01903190180161,1.00914655730047,1.03437469671304,gbd2019
IHD,0.65,40-44,1.01932727095504,1.0092894711854,1.03490830052935,gbd2019
IHD,0.66,40-44,1.01962257864652,1.00943238501991,1.03544179687577,gbd2019
IHD,0.67,40-44,1.01991782488555,1.00957529880322,1.03597518576356,gbd2019
IHD,0.68,40-44,1.02021300968163,1.00971821253453,1.03650846720397,gbd2019
IHD,0.69,40-44,1.02050813304428,1.00986112621306,1.03704164120827,gbd2019
IHD,0.7,40-44,1.020803194983,1.01000403983801,1.0375747077877,gbd2019
IHD,0.71,40-44,1.0210981955073,1.01014695340859,1.03810766695352,gbd2019
IHD,0.72,40-44,1.0213931346267,1.01028986692401,1.03864051871699,gbd2019
IHD,0.73,40-44,1.02168801235069,1.01043278038349,1.03917326308936,gbd2019
IHD,0.74,40-44,1.0219828286888,1.01057569378622,1.0397059000819,gbd2019
IHD,0.75,40-44,1.02227758365051,1.01071860713141,1.04023842970586,gbd2019
IHD,0.76,40-44,1.02257227724536,1.01086152041829,1.04077085197249,gbd2019
IHD,0.77,40-44,1.02286690948283,1.01100443364605,1.04130316689306,gbd2019
IHD,0.78,40-44,1.02316148037245,1.0111473468139,1.04183537447881,gbd2019
IHD,0.79,40-44,1.0234559899237201,1.01129025992106,1.04236747474101,gbd2019
IHD,0.8,40-44,1.02375043814614,1.01143317296673,1.04289946769091,gbd2019
IHD,0.81,40-44,1.02404482504924,1.01157608595012,1.04343135333977,gbd2019
IHD,0.82,40-44,1.02433915064251,1.01171899887045,1.04396313169884,gbd2019
IHD,0.83,40-44,1.02463341493546,1.01186191172691,1.04449480277939,gbd2019
IHD,0.84,40-44,1.0249276179376,1.01200482451872,1.04502636659266,gbd2019
IHD,0.85,40-44,1.02522175965844,1.01214773724509,1.04555782314991,gbd2019
IHD,0.86,40-44,1.0255158401075,1.01229064990523,1.04608917246241,gbd2019
IHD,0.87,40-44,1.02580985929427,1.01243356249834,1.0466204145414,gbd2019
IHD,0.88,40-44,1.02610381722826,1.01257647502364,1.04715154939815,gbd2019
IHD,0.89,40-44,1.02639771391899,1.01271938748033,1.0476825770439,gbd2019
IHD,0.9,40-44,1.02669154937597,1.01286229986762,1.04821349748992,gbd2019
IHD,0.91,40-44,1.02698532360869,1.01300521218473,1.04874431074747,gbd2019
IHD,0.92,40-44,1.02727903662667,1.01314812443085,1.0492750168278,gbd2019
IHD,0.93,40-44,1.02757268843942,1.01329103660521,1.04980561574216,gbd2019
IHD,0.94,40-44,1.02786627905645,1.01343394870701,1.05033610750181,gbd2019
IHD,0.95,40-44,1.02815980848726,1.01357686073545,1.05086649211802,gbd2019
IHD,0.96,40-44,1.02845327674137,1.01371977268975,1.05139676960203,gbd2019
IHD,0.97,40-44,1.02874668382827,1.01386268456912,1.0519269399651,gbd2019
IHD,0.98,40-44,1.02904002975749,1.01400559637276,1.05245700321849,gbd2019
IHD,0.99,40-44,1.02933331453852,1.01414850809989,1.05298695937345,gbd2019
IHD,1,40-44,1.02962653818089,1.01429141974971,1.05351680844125,gbd2019
IHD,1.1,40-44,1.03255541406934,1.01572053182201,1.05880941180141,gbd2019
IHD,1.2,40-44,1.03547818654974,1.01714963529356,1.06409131882692,gbd2019
IHD,1.3,40-44,1.03839486513052,1.01857872937337,1.0693625407743,gbd2019
IHD,1.4,40-44,1.04130545932012,1.02000781327046,1.07462308890006,gbd2019
IHD,1.5,40-44,1.04420997862695,1.02143688619385,1.07987297446073,gbd2019
IHD,1.6,40-44,1.04710843255943,1.02286594735258,1.08504733299544,gbd2019
IHD,1.7,40-44,1.05000083062601,1.02429499595565,1.09017273528505,gbd2019
IHD,1.8,40-44,1.05288718233511,1.0257240312121,1.09527616333514,gbd2019
IHD,1.9,40-44,1.05576749719514,1.02715305233094,1.10035768136114,gbd2019
IHD,2,40-44,1.05864178471455,1.0285820585212,1.10541735357848,gbd2019
IHD,2.1,40-44,1.06151005440174,1.03001104899189,1.11045524420258,gbd2019
IHD,2.2,40-44,1.06437231576517,1.03144002295205,1.11547141744888,gbd2019
IHD,2.3,40-44,1.06722857831324,1.03286897961069,1.12046593753279,gbd2019
IHD,2.4,40-44,1.07007885155438,1.03429791817683,1.12543886866975,gbd2019
