location_id,location_level,iso3,estimate,location_name,country,region,income_group,pop,Asthma.Inci.1to18,Asthma.Prev.1to18,exac.0to17,exac.18to99,PTB,LBW,COPD_Deaths,COPD_YLLs,AllCause_Deaths,AllCause_YLLs,Absences,TotCV_Deaths,TotResp_Deaths,TotCV_YLLs,TotResp_YLLs,NCD.LRI_Deaths,NCD.LRI_YLDs,NCD.LRI_YLLs,LRI.child_Deaths,LRI.child_YLLs,AllCause_YLDs,COPD_YLDs,Diabetes_Deaths,Diabetes_YLDs,Diabetes_YLLs,IHD_Deaths,IHD_YLDs,IHD_YLLs,LC_Deaths,LC_YLDs,LC_YLLs,LRI_Deaths,LRI_YLDs,LRI_YLLs,OthCV_Deaths,OthCV_YLDs,OthCV_YLLs,OthResp_Deaths,OthResp_YLDs,OthResp_YLLs,Stroke_Deaths,Stroke_YLDs,Stroke_YLLs,TotCV_YLDs,TotResp_YLDs,birth.rate,labor.partic
23,3,KIR,low,Kiribati,Kiribati,East Asia & Pacific,Lower middle income,118620.94207235274,213.0981036463472,975.148128085376,1556.615314076452,1715.102413163332,277.6191063251496,251.28205842807,22.560077179443084,541.4034216270646,549.5991211695795,16785.968022799036,NA,179.0171218195602,33.973486759701416,5308.801174207847,870.0346823846378,425.21518747069354,3522.8539507144415,12303.295616462246,5.473846007942851,487.8605807973746,4754.3656496954145,76.78182361291518,73.17124648280125,521.5184801634509,2065.2529255359873,85.15192653951037,15.850371196164106,2579.8994783761864,6.859884972261635,1.2943434497329889,197.3439869492527,11.292966330811964,1.341654466557767,333.07801732235475,18.81808114696599,51.645129794571105,630.1878148027374,6.842976180317316,54.035278440655034,211.68643122436893,73.98186096697637,171.51132048773192,2130.938176310915,240.3048810204593,138.49676372174935,27.826,NA
7,3,PRK,central,Democratic People's Republic of Korea,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,26232860.941891648,230.27710317407528,1024.7120487010168,391.6948373553591,794.0782344000746,139.44178161621093,NA,112.07649526206215,2001.2421540405621,870.6704703105713,21088.038666439697,579397.5345823395,391.52264522388435,118.788804949777,8678.419030902904,2153.385737812689,764.6119001472221,6958.406141093527,17262.08174693042,1.9536828207034276,174.3615699605474,8408.111406970425,250.097995759373,16.40455597280265,464.5759090889429,390.5910211224795,131.93395953725425,44.1585315814568,2947.2143167976687,30.469595514462426,6.97198948105045,817.6771421247994,22.296435795561635,3.417714621450876,418.64182460195093,43.208394887270124,112.2184418226663,856.0266218404289,6.7123096877149715,120.95101945386467,152.14358377212628,216.38029079935973,331.6893025633331,4875.178092264812,488.06627596745557,371.04901521323757,13.405,88.109
7,3,PRK,high,Democratic People's Republic of Korea,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,26232860.941891648,382.1065637753302,1526.4941994701644,391.6948373553591,794.0782344000746,139.44178161621093,NA,155.62519130772546,2660.8732630805453,1029.2051534215084,25851.51457879178,579397.5345823395,463.6015094576996,166.33365396942435,10525.873866892654,2854.0893137108474,900.5554211452757,9090.237228336013,20898.23920466962,2.6981828103559717,240.9096823820216,10846.981131767057,302.1489078840163,20.859145870371798,658.279819437331,512.0376591826299,161.53403544179469,61.73555077122672,3676.921889397383,43.58352498362926,10.915782911753734,1197.3557205738591,28.417064246874627,4.7791405827577105,532.1141835598402,52.42759730815811,137.64259155863334,1045.5776054937887,9.408282818914522,162.99029385900042,200.8167650418445,259.8506414534415,421.7590335031964,5920.9853152434425,619.7922383858787,446.83671562338054,13.405,88.109
7,3,PRK,low,Democratic People's Republic of Korea,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,26232860.941891648,126.42297542532211,673.3662601379398,391.6948373553591,794.0782344000746,139.44178161621093,NA,82.78122779548461,1462.4874218207435,743.7147337001344,17187.286951162932,579397.5345823395,330.1169427829909,87.90204071568022,7141.289846081729,1571.1478160913264,647.0837356716764,5179.704292414493,14056.747889915925,1.2270715551491942,109.33323530479812,6285.975885248168,198.23379792343263,12.976194317021049,313.9065861448915,302.5825749598228,108.52035554845818,29.24067197973764,2358.2157048892573,20.120310611245348,4.075052958192596,533.1995867402812,17.415602223132204,2.2976614675560088,327.22935316939106,33.989192466382136,86.79429208669926,666.4756381870691,4.016336556515421,78.91174504872895,103.47040250240806,180.52378020400977,237.89186821481272,3973.4945512571144,355.3716308559041,293.03205439072764,13.405,88.109
68,3,KOR,central,Republic of Korea,"Korea, Rep.",East Asia & Pacific,High income,53398251.97738704,131.40003288786545,661.3956393581288,144.516525059059,440.92908902656046,39.410188700000006,43.0362389964,18.24458058989728,247.5459853742135,547.2513053890369,10391.413102757404,468849.9394682561,131.59403562694214,26.524068458550367,2097.461083333919,377.4780341021822,487.39159428340855,8965.000133928514,8680.003051989463,0.0423006077546115,3.765298650898256,10855.434820833907,222.07155739306555,18.079587611885753,1055.0571475546542,320.2971937154597,43.28650777732632,39.1436516328461,707.1332242326295,39.493808288208434,14.602647253678946,767.0124843951364,29.348587135280873,0.8284606349278493,401.7746956354275,24.695658920161918,182.43271034568974,360.1464556782667,8.27948786865307,101.67153369011068,129.93204872796886,63.61186892945383,321.4135821943664,1030.181403423022,542.9899441729028,323.7430910831764,5.9,68.772
68,3,KOR,high,Republic of Korea,"Korea, Rep.",East Asia & Pacific,High income,53398251.97738704,222.41332498619056,994.6989303230574,144.516525059059,440.92908902656046,39.410188700000006,43.0362389964,22.710604249111995,313.4510302711294,551.2233972136481,10470.751319271329,468849.9394682561,146.18022166160452,31.701539611647224,2310.6587241966276,451.5746456585447,513.8149725026785,11733.087756702513,9191.229178931388,0.0508630932508385,4.524973679074279,14049.260122711843,264.5457066739846,20.651568723584838,1500.922527640156,362.0386608718664,48.89733769491176,52.02731564915784,785.6606552464217,45.57203013704471,19.229344552669776,875.0515290758257,34.88170681468903,1.1929352887753881,470.5624734328393,28.745366059077345,223.80556274910086,416.2423335944322,10.18246400135591,132.52767860257492,159.79678552034144,72.08038483945678,409.2055535859574,1159.3642475596537,692.9065913706928,383.6759791154642,5.9,68.772
68,3,KOR,low,Republic of Korea,"Korea, Rep.",East Asia & Pacific,High income,53398251.97738704,70.95631736723314,433.05700760010984,144.516525059059,440.92908902656046,39.410188700000006,43.0362389964,14.874299702286349,203.79626445488972,543.7351254010117,10319.087108083204,468849.9394682561,108.51239062147859,21.983194976031953,1822.809171096701,320.59871824400875,467.2334642761013,6693.136559131152,8337.923524020083,0.0341828138857162,3.0419430926351665,8121.046554042539,183.82519843723645,15.272005716423749,710.7114512850969,277.96330975496016,35.787371546836255,26.23730926640825,611.8619485995092,33.24310239981795,10.334028997628987,664.7672291196969,22.421625630581207,0.5451740383973088,317.6082893083338,20.64595178124649,141.05985794227863,304.0505777621012,6.37651173595023,70.81538877764642,100.06731193559628,52.67318649890499,233.36473127861632,885.1279325815487,396.14081851701235,267.9115804312111,5.9,68.772
145,3,KWT,central,Kuwait,Kuwait,Middle East & North Africa,High income,4426561.237880199,273.861355772476,1224.4915691461135,767.3130196266189,1256.787108781565,125.45079345703127,170.53330636980002,1.1400936209615629,20.066424263756062,184.80861864364647,4770.685727248367,533112.5529538505,82.15699175532721,2.7949163247806537,2034.6211691153544,56.44953627975792,165.7185196163378,7456.1243699172555,3934.5298281402756,1.6114647559660022,143.87317708689832,9199.555022347624,78.39546520974287,10.981777342037821,923.3804539547891,233.71807085863205,55.8576934441244,56.95573980520256,1488.8319903151285,4.1758937971691035,0.9900428777923066,111.63421021124596,12.024191395074897,1.5037093062998044,239.32588275434333,11.403452005443887,55.57738344120021,224.64032501987472,1.6548227038190901,74.6329471756149,36.38311201600184,14.895846305758823,113.19895386698104,321.1488537803531,225.73207711338367,153.02841238535783,12.06,75
145,3,KWT,high,Kuwait,Kuwait,Middle East & North Africa,High income,4426561.237880199,456.6721550451556,1807.5373718034703,767.3130196266189,1256.787108781565,125.45079345703127,170.53330636980002,1.2539275493670117,21.8027108631937,189.2267024163115,4895.64719271905,533112.5529538505,87.04483405631024,3.0124541893300076,2122.259537140466,60.179836442225614,172.23724944800827,9817.495473858862,4085.856374364764,1.8086717972122595,161.474749436249,12025.404788935868,94.2952241166002,11.929444097871405,1313.955275527829,251.9558872814011,59.29567577954256,78.93713670315846,1561.0776084266247,4.55197609822911,1.3073595336369543,122.31655894756386,13.065806340631244,2.0785305043209514,254.99048786133542,12.324093535662714,67.25110872563438,236.65724700071794,1.7780710271580535,103.00727658232242,38.36997052129999,16.05953627835352,142.8684208461346,341.4348398919316,289.545267410633,189.91110001360929,12.06,75
145,3,KWT,low,Kuwait,Kuwait,Middle East & North Africa,High income,4426561.237880199,156.86242417581087,811.4238530335136,767.3130196266189,1256.787108781565,125.45079345703127,170.53330636980002,0.9970981010995057,18.111746056456635,180.39380453114913,4647.534850044855,533112.5529538505,74.4502961566685,2.437724045717028,1933.2461865880503,51.664485670077916,159.2144213232927,5504.430909827168,3785.5619283663405,1.4283827019606787,127.51018060607028,6877.424268637685,64.26857936384118,9.646847232903072,616.8072585742691,209.12466779031652,51.41211887257521,38.30503258132593,1421.9522279385267,3.791764579396725,0.7019898312401107,102.39865260621822,10.417778337825524,1.012402447269629,219.0230945098648,10.48281047522506,43.90365815676604,212.6234030390315,1.5315743804801267,46.258617768907385,34.39625351070369,13.08890556511579,83.09769641896922,296.1182368496809,164.4847139859468,119.3169420918114,12.06,75
37,3,KGZ,central,Kyrgyzstan,Kyrgyz Republic,Europe & Central Asia,Lower middle income,6535458.860389973,325.65544171697877,1282.9006999345397,308.7444100106535,494.6926480701744,279.81976318359375,163.42895052299997,16.205560017017103,334.0490723598974,437.0248745633988,11649.30565909928,396778.83608141914,241.85618244146963,17.36854980421247,5198.574372100105,366.8069862940443,391.37011068342173,4927.1542828467955,9527.48427168462,6.951096053424026,619.1461823842989,6513.983530187856,74.86791974220269,5.193282815159328,254.04136504269016,140.7852214867799,157.6141835542531,39.00904785968364,3069.1679657355335,7.909356994882661,1.9076762470825532,223.4190960347246,5.33920160368297,1.0711419051335438,174.50211294652516,24.430808799755805,85.67828750303234,682.1817474246153,1.1629897871953763,50.861427520225035,32.75791393414693,59.811190087460496,141.37021998900224,1447.224658939962,266.0575553517182,125.7293472624277,26.9,67.844
37,3,KGZ,high,Kyrgyzstan,Kyrgyz Republic,Europe & Central Asia,Lower middle income,6535458.860389973,559.5057539130519,1969.5978608393366,308.7444100106535,494.6926480701744,279.81976318359375,163.42895052299997,17.667975890424742,365.253576392168,469.4812384111993,12580.95037876725,396778.83608141914,260.70865581114674,18.948601677870492,5625.759714377925,401.28785927573153,420.52904731013643,6484.759079767219,10307.51389976017,7.7654614921546665,691.4930557838975,8549.429252351174,88.74044798011191,5.705843448271041,362.92314662636176,155.8763098126932,169.86600267321356,54.01172187320813,3333.1332127553974,8.794870325343464,2.603698466841254,248.88219444223554,6.2065847059373604,1.4894141217683847,202.81030040769028,26.152109207302534,104.68943993578782,729.1762098819681,1.3017305632068437,70.90502185907661,36.58092376756914,64.8306601320604,179.0359631277238,1581.2412152437748,341.9392042037977,152.58945296139535,26.9,67.844
37,3,KGZ,low,Kyrgyzstan,Kyrgyz Republic,Europe & Central Asia,Lower middle income,6535458.860389973,173.12444205302805,809.5688746992827,308.7444100106535,494.6926480701744,279.81976318359375,163.42895052299997,14.670979677420819,302.34432641145247,406.55019483098215,10779.859858188946,396778.83608141914,221.71511677521897,15.721040469970418,4766.897128608808,331.27341428606604,362.82453645797807,3627.2753627565107,8770.656217820857,6.155789132263014,548.1427883846424,4860.964584906792,61.85680751514309,4.685602240846685,171.60314637321366,125.55079608696099,143.860783179057,25.361616099835942,2803.475113051164,7.092774168500713,1.3292036063344603,200.12951697236164,4.6136347248008,0.7063598056048451,150.15518478584346,22.709508392209077,66.66713507027686,635.1872849672625,1.0242490111839089,30.81783318137346,28.934904100724715,54.442488856426046,101.50849770334837,1307.056248341868,192.90382939900624,99.46782384666587,26.9,67.844
12,3,LAO,central,Lao People's Democratic Republic,Lao PDR,East Asia & Pacific,Lower middle income,7158249.725840006,258.7057136000224,1047.2581946745222,973.8832098627198,699.2597634490347,240.8218341064453,389.00105884164003,25.855658494629704,539.3977393789052,490.207452696113,13640.694652003323,387393.99125025043,205.63580705492924,34.793590994177734,5132.163510927171,780.33498029079,410.5891698326659,4342.776317351206,10425.875851520572,20.27332480091721,1813.0167130027544,5899.328943351019,104.19039803077592,19.384567636480707,323.6727892415213,505.03689916115235,87.51880512401763,21.557018008642554,2208.2766434354985,12.662613916528704,2.807423762310876,341.1851554603493,24.56581526485283,1.9903788998237006,550.376159457147,24.562150044752755,71.66102691564103,619.4690663961396,8.937932499548026,37.606637442369305,240.93724091188466,93.55485188615889,149.00321620961438,2304.4178010955407,242.22126113389785,141.79703547314517,23.151,64.493
12,3,LAO,high,Lao People's Democratic Republic,Lao PDR,East Asia & Pacific,Lower middle income,7158249.725840006,375.8377619036388,1370.8193019240057,973.8832098627198,699.2597634490347,240.8218341064453,389.00105884164003,34.140813923438785,726.4362896302171,588.5735742281651,16801.973728026092,387393.99125025043,247.98760907936992,45.27174105023715,6322.4538119084555,1041.022790016056,496.80987329654744,5718.761711865776,12879.142493111503,27.12371925901167,2425.662259830405,7726.909905320146,123.83984483966937,24.391734061207924,466.1173740288876,636.8175295150629,107.2795751539204,30.7288309757893,2771.9521602235745,17.387018797893315,4.443747364085619,467.67045459848947,30.364367161789637,2.770557942303852,691.4424910497178,31.039796880254272,89.13613117734575,778.6559489898269,12.41316843242964,49.231066353866495,334.61318964722767,114.68436056788582,190.6112040956778,2872.4852460998077,306.9493447342926,167.61348877556554,23.151,64.493
12,3,LAO,low,Lao People's Democratic Republic,Lao PDR,East Asia & Pacific,Lower middle income,7158249.725840006,172.94967809273592,779.6229268161354,973.8832098627198,699.2597634490347,240.8218341064453,389.00105884164003,18.658655533715127,384.1803165959197,395.87391652955466,10795.527787182402,387393.99125025043,166.17399933894458,25.095438725670324,4045.7186448157177,551.453781568111,327.54348912911183,3215.9333216188684,8151.402578780255,14.375305630069235,1285.9921018703783,4421.310010711543,84.5847984142785,15.318742541383646,219.53807234695628,392.83203610188554,70.30692449448931,14.186580103883585,1735.8318001172925,9.19641082105022,1.7533071109270673,244.86393514316632,18.824278830700273,1.309650893012099,422.15056346768426,18.08450320925124,54.185922653936316,460.2821838024523,5.462696566666414,25.98220853087211,147.26129217654164,74.88967899508546,105.44658626328459,1805.9769587157275,177.18810397107018,115.61527258897506,23.151,64.493
59,3,LVA,central,Latvia,Latvia,Europe & Central Asia,High income,1915292.0917520896,198.7497168877317,819.84242914474,225.71996138955413,926.0215909822545,52.92000000000001,41.822391329599995,15.839718067532012,295.8232861711225,1412.8047937177184,26942.946457508915,464014.0862898674,785.12152674419,18.17606181779934,12688.560034479631,342.0452794553216,1328.838689837822,10630.801091310466,24064.083269965668,0.41219732983205365,36.8595108445264,12774.875326145995,136.4071746845627,28.738083353876714,608.9152030933101,562.1436219467022,387.17628971298797,147.11454242090622,6100.414941925432,47.68360109820595,11.961197205595623,1071.3720032671538,17.739847442615623,2.551797463369336,422.1634420638742,128.80461289789451,233.48149501004366,2640.182407951701,2.3363437502673428,83.48258482494387,46.221993284198945,269.140624133308,399.2282794747444,3947.9626846025053,779.8243169056947,219.88975950950658,9.8,77.551
59,3,LVA,high,Latvia,Latvia,Europe & Central Asia,High income,1915292.0917520896,344.5811733693273,1270.144932224662,225.71996138955413,926.0215909822545,52.92000000000001,41.822391329599995,17.708937914264006,333.1612197835258,1452.078352292395,27734.815542579607,464014.0862898674,829.6702458992368,20.21464605691074,13331.149480775268,382.29381486619275,1368.1479790602343,13891.354093717997,24835.815417227233,0.4658532955252387,41.65900100512621,16618.121878116937,164.8338914480543,30.83467778578289,860.226136913674,604.89946352287825,410.71837247670044,205.0035405539453,6456.566900249272,52.853506997552095,15.793407280380961,1187.4320828189095,19.192887577994416,3.5797013543206204,456.5604558974264,134.91322814520225,279.88444193836006,2759.285631917708,2.4925864312559125,112.51180590322485,49.26651539946809,289.9049090268722,507.83877130565594,4249.617458800348,1002.2319042597353,270.31372900136574,9.8,77.551
59,3,LVA,low,Latvia,Latvia,Europe & Central Asia,High income,1915292.0917520896,107.38068948172969,516.7513567924964,225.71996138955413,926.0215909822545,52.92000000000001,41.822391329599995,14.123846557547813,263.05007842156635,1374.3790580298303,26160.9410127993,464014.0862898674,721.7264238969303,16.265168319791965,11929.286190797045,306.31389650304504,1288.078921630627,7923.546822497273,23256.294449226443,0.35987041745148973,32.19008512150296,9518.222676745767,108.57913982971797,26.52119982038031,414.6035628298501,522.6535986079349,353.10782754502935,95.97579927987164,5689.328514047557,42.74049345667983,8.26956996015529,963.6450937994367,16.473294322665605,1.7446007696157406,389.77094029092115,122.69599765058678,187.07854808172723,2521.079183985694,2.180101069278773,54.45336374666289,43.1774711689298,241.63880059379946,293.78614627724664,3635.7974981505654,576.6059642720629,174.28764629874422,9.8,77.551
146,3,LBN,central,Lebanon,Lebanon,Middle East & North Africa,Lower middle income,5177068.900173914,389.59704911757797,1751.9162323740265,2135.4076047990443,3637.225612231554,159.12673932266236,221.44459222908,24.55552588957179,371.8983517665609,578.4077216581821,10546.720604110524,319497.0564575362,201.66293155888903,30.3291896437049,3332.5149215704278,475.5816458188069,541.9863095718163,8365.097798278215,9324.26919428312,1.758178243752206,157.1638364479135,10570.258523014458,184.13875390208207,34.690493451662554,1033.2491429231854,613.2752803686419,112.46616738417423,84.72469265860926,1908.5461000249175,27.33514798536796,5.436664000493203,585.3429476930811,35.65538667267174,1.8001372980408445,538.737942647059,34.2772908706838,181.99284358031832,548.2281998737443,5.773663754133121,108.0715816920167,103.68329405224642,54.919473304031015,158.3483783379724,875.7406216717684,425.06591457689996,292.21033559409886,17.622,53.685
146,3,LBN,high,Lebanon,Lebanon,Middle East & North Africa,Lower middle income,5177068.900173914,635.161019521235,2570.048645855538,2135.4076047990443,3637.225612231554,159.12673932266236,221.44459222908,28.70154906653447,437.64748472982984,640.7272186231994,11825.489626847295,319497.0564575362,226.76466279818857,35.41304898772033,3760.959630386261,556.6495908548736,607.8716689840833,10918.676519861154,10569.753923526168,2.458960427393812,219.70477494700913,13672.730839584898,220.4461359823934,42.17246834422456,1442.4065147657172,756.7283074436662,128.28776383977007,115.78529554133574,2170.3586209427494,33.98072363944945,7.528879480826922,724.5711280944505,41.92189648692283,2.4763335501664567,624.3122063502561,37.704417043712574,230.25564225844812,596.2538235191769,6.797765078893983,148.15074672450595,120.60389112981105,62.915514931251664,201.40692274869494,1010.6068051145575,553.1140033828884,352.41643645495975,17.622,53.685
146,3,LBN,low,Lebanon,Lebanon,Middle East & North Africa,Lower middle income,5177068.900173914,222.97035341338358,1145.610366900608,2135.4076047990443,3637.225612231554,159.12673932266236,221.44459222908,20.702828792160652,316.5918291563576,526.7383112371352,9459.759558022275,319497.0564575362,172.26020866485004,25.5315090829906,2888.1520102988247,404.6344505529152,486.327161803622,6191.926276584797,8262.35503349352,1.25384094196753,112.12085865479224,7964.70545048336,153.0529002682888,25.355318421008555,697.785386146899,454.21223664569635,95.48970778774476,55.59232824606925,1666.8359625358253,22.21137066499268,3.601818105018387,476.78148486705925,29.042592297160194,1.2115354235912277,453.1340980169582,30.850164697655025,133.73004490218852,500.2025762283118,4.74956242937226,67.99241665952744,86.7626969746818,45.68116797523489,116.29780652030215,740.3645799328672,308.83419568178647,236.62874250929667,17.622,53.685
194,3,LSO,central,Lesotho,Lesotho,Sub-Saharan Africa,Lower middle income,2091587.9406026169,169.12116408005545,640.4387105153711,2299.119012234557,1512.0350134973633,316.3756838989258,383.7519515744,31.432017995945166,722.2318442655562,1066.2860816282978,37472.831465286195,336749.60363953124,184.5697943459454,45.777086009821026,4438.412743631949,1145.2764092529499,511.468136460986,3980.843627933061,13471.63258735999,23.11851825196191,2066.8683900701585,7066.631849587192,118.72664464937901,47.23860403489045,233.1554740202801,1154.4155172206767,40.88984750879733,15.771321711864212,1007.744695498892,12.347980175337476,2.702647781037309,355.436539508226,58.438644406007064,4.91678039667884,1754.716136566625,47.32166324064621,90.8386670183463,1156.0978654838027,14.345068013875833,25.925086897724885,423.0445649873946,96.35828359650186,86.9943016005227,2274.5701826492473,193.60429033073316,144.65173154710408,26.44,59.56
194,3,LSO,high,Lesotho,Lesotho,Sub-Saharan Africa,Lower middle income,2091587.9406026169,246.39186255548577,853.1009993139256,2299.119012234557,1512.0350134973633,316.3756838989258,383.7519515744,41.44773237679362,972.4531283835344,1247.9693456777782,43856.25198399887,336749.60363953124,231.29450161291206,61.5927136718373,5708.59314942818,1536.5490291050617,640.4231809518059,5141.458310955265,17312.614783854744,30.412444273714545,2719.1944146100846,9045.295118734664,142.9440221828479,60.51723310282698,330.4776985058827,1497.3304558998168,63.10034592533393,22.214066566969056,1593.8550917245939,17.323659505671998,4.182080061920083,504.8275463691501,72.78333681479495,6.948902161490008,2235.5564121672887,62.05727842189751,113.93571175272604,1516.8033542399016,19.05851983715607,32.61827676213089,568.5465243866423,128.15372414447484,108.4836308500786,3143.029814856982,249.65680289821285,171.5989648308982,26.44,59.56
194,3,LSO,low,Lesotho,Lesotho,Sub-Saharan Africa,Lower middle income,2091587.9406026169,111.14489856486557,474.0398070396994,2299.119012234557,1512.0350134973633,316.3756838989258,383.7519515744,21.20086084986856,480.1779351089102,896.3751808333668,31600.293959751358,336749.60363953124,142.79269226932564,31.24135348685713,3324.5556036249027,769.9848977162726,394.82823344673767,2983.6456459213728,10091.48219045107,16.916414441022013,1512.2428315246968,5372.762787901089,95.32567497875065,35.54310245717888,158.9305511221941,856.8854584700233,27.54055169307605,10.195038666913215,658.6519460575048,8.644258868193868,1.586755316825278,243.5999163145176,45.45002205315992,3.3126876517105526,1320.3724889488178,32.58604805939491,67.74162228396656,795.3923767277039,9.631616190595597,19.23189703331888,277.5426055881469,72.19919928257751,64.37350245173845,1676.082179159024,142.78925569439383,115.92001405509563,26.44,59.56
210,3,LBR,central,Liberia,Liberia,Sub-Saharan Africa,Low income,4789906.936943796,476.1042006468233,1894.5319958344924,778.1664026187186,493.1709469719324,388.06277626800534,644.36345978928,8.273251854347565,187.01769737627808,417.52014494251256,13393.892026008036,402405.8535820136,111.45153991759251,13.713661605006493,2755.7788141503997,358.7466115996877,254.52027177965994,3785.8608488901677,6742.402189214322,15.956495234865935,1420.4587646465632,6747.943756976049,72.05727567107245,14.645281719125963,244.32053859372309,376.0166318953071,37.16625471840379,17.525806599790872,882.1677613622627,2.1295733041318963,0.4949101375771952,57.629738319861396,24.203768956574613,3.89371399919136,640.1074690355299,24.579717489267797,105.7105580313677,649.3679781928817,5.440409750658933,31.25692942354968,171.72891422340962,49.70556770992094,82.30752208264387,1224.243074595255,205.54388671380264,103.31420509462218,32.431,77.732
210,3,LBR,high,Liberia,Liberia,Sub-Saharan Africa,Low income,4789906.936943796,727.8628614129192,2648.4194112674923,778.1664026187186,493.1709469719324,388.06277626800534,644.36345978928,11.236265563264881,257.56037578266364,519.5632445780318,16722.838538635206,402405.8535820136,139.7980236482275,18.68958263601862,3564.790871970913,492.8586672400178,328.60150009331653,4945.053496997436,8922.339081780718,22.786338919212408,2026.6125216481755,8774.916098213651,87.49179732856271,19.853635304962427,346.2504277221957,519.0235745593307,47.85815082928789,24.623462004370456,1168.0025509748186,3.300570504928563,0.8037894914548072,90.98182794665885,31.913776326273002,5.43332750730487,871.1539854732731,31.275811628376424,134.93949425800753,826.5110131623934,7.072406510142744,40.95400289570119,223.6478171241624,62.95275558697702,102.55027159322063,1592.9648139985052,271.29282125642544,124.01928489217954,32.431,77.732
210,3,LBR,low,Liberia,Liberia,Sub-Saharan Africa,Low income,4789906.936943796,290.19840669625734,1340.241465026744,778.1664026187186,493.1709469719324,388.06277626800534,644.36345978928,6.108538747779112,137.39462047828096,339.1415284142166,10759.822465382636,402405.8535820136,89.3953246680721,10.248385680203011,2135.70376092201,263.8668851025009,194.9443739737992,2805.8271425329363,4986.290193817927,10.43559416062687,930.241876704609,4975.028825645344,58.111123378152605,10.595245382760247,162.85412466202968,264.4262791277342,29.31949375609694,11.521736655299174,667.0858652025406,1.385369397628901,0.2764054056222998,36.673014625128545,18.18669691518842,2.602301711986756,465.6066757481998,17.88362335015917,76.48162180472787,472.2249432233699,3.808412991175122,21.55985595139817,119.81001132265683,38.58198016543302,61.03409854023162,930.2415075354986,151.12563414451012,82.25945033582641,32.431,77.732
147,3,LBY,central,Libya,Libya,Middle East & North Africa,Upper middle income,6735543.069648652,284.3727271166751,1275.4329878662363,1302.4974614938703,1591.3840041051255,257.92857250499725,NA,12.117665534618151,260.5111464252089,482.14007615572694,13273.552914510434,323510.6401782757,196.43323362030506,18.24210944809708,4657.037781047404,408.4478430982696,408.2567695836388,6867.658188980911,9986.664052081003,1.7890866475368126,158.72460028835596,8796.380911093223,99.22607878892511,16.14920010499165,692.1694616303141,397.6276273020501,117.14895271186194,51.88491792696083,2868.4550176862494,17.406348115133355,3.776017153648094,469.3214720713224,11.873772163960503,1.3607545892599218,283.58800856290463,31.8112043313595,136.32212448186783,709.9230480250781,6.1244439134789,75.99739181063791,147.93669667305997,47.473076577083575,114.89570267164224,1078.659715336077,303.1027450804711,175.22347059956294,19.241,52.55
147,3,LBY,high,Libya,Libya,Middle East & North Africa,Upper middle income,6735543.069648652,464.57859004127965,1873.2603129991112,1302.4974614938703,1591.3840041051255,257.92857250499725,NA,16.016856034106574,346.61056291303925,589.7450394317004,16413.90389036571,323510.6401782757,241.63803344084425,23.32299955587814,5846.588387257173,526.9816718452396,502.6893382341398,8993.739474610487,12533.976901020469,2.6391176390805255,234.03557128515314,11441.957183854274,116.61130767643077,21.16589408017512,992.7118187544164,527.6091883158282,146.28868040525936,72.9144817313892,3635.6016989603468,23.400656460354032,5.582658873218741,638.659084767188,15.96534835154301,1.8826589326972407,385.51055804587827,42.244474254914664,168.6472080924125,944.1721171144441,7.8382064596682115,101.87489426201803,187.43388428605402,63.52478010219108,145.4202220259608,1457.326806999028,396.20491725434255,212.32538181193564,19.241,52.55
147,3,LBY,low,Libya,Libya,Middle East & North Africa,Upper middle income,6735543.069648652,169.23558635971935,871.3591302501397,1302.4974614938703,1591.3840041051255,257.92857250499725,NA,9.30521921692088,194.35959967346582,394.47058424861353,10747.076198229248,323510.6401782757,157.80662790877514,14.251938199243206,3702.8044932737002,306.7440578725373,329.94619802516536,5055.09053739151,7917.93040635606,1.23247577828361,109.36323688197035,6580.44308812908,80.70769092789602,11.490148958220766,469.7858475712114,281.9902559812984,93.6228891611407,34.06114421219768,2256.5308678430183,12.810319183191615,2.299419853238002,341.99951085557154,9.409157702963151,0.9106626956125857,218.52803178438762,21.37793440780434,103.99704087132315,475.67397893571206,4.410681367289588,50.11988935925778,108.43950906006592,35.6882175360882,84.12752569570476,796.8306283901752,219.16899079841406,140.5368988270892,19.241,52.55
60,3,LTU,central,Lithuania,Lithuania,Europe & Central Asia,High income,2794222.6373320827,179.785299552367,734.4570443054045,197.29596333324722,682.6109825740836,48.1955203,40.917026180799994,20.536863174727838,364.0895270046998,1360.4119841375223,25879.37472965701,476954.19575200253,733.9467780865386,21.94824918833132,11428.91663488182,392.13849454161397,1270.0939253454428,10687.470038178679,22841.38563516861,0.322454213202851,28.835978389492517,12923.174388268098,140.1046753662194,19.410866085678006,495.41076917992734,387.4084850006925,486.54836160014924,143.33404109349317,7295.709093842177,48.150324762278764,12.161964935712769,1097.5066564894835,16.362128397299276,2.623084663987475,394.3591669975539,79.04601604427218,255.5173396875811,1565.088534171683,1.4113860136034966,72.55942048169547,28.048967536914475,168.35240044211702,472.5904259912524,2568.1190068679502,871.4418067723262,212.6640958479148,8.9,78.022
