estimate,iso3,Outcome,Cause,Pollutant,scenario,region_name,year,number,cost.USD
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,1982,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,1983,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,1984,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,1985,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,1986,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,1987,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,1988,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,1989,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,1990,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,1991,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,1992,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,1993,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,1994,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,1995,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,1996,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,1997,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,1998,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,1999,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2000,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2001,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2002,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2003,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2004,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2005,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2006,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2007,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2008,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2009,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2010,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2011,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2012,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2013,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2014,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2015,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2016,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2017,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2018,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Boliney,2019,0,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1980,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1981,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1982,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1983,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1984,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1985,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1986,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1987,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1988,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1989,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1990,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1991,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1992,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1993,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1994,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1995,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1996,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1997,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1998,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,1999,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2000,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2001,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2002,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2003,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2004,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2005,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2006,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2007,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2008,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2009,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2010,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2011,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2012,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2013,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2014,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2015,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2016,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2017,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2018,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,NO2,oprnew_a,Bucay,2019,0.01611289951197275,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1980,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1981,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1982,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1983,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1984,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1985,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1986,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1987,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1988,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1989,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1990,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1991,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1992,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1993,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1994,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1995,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1996,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1997,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1998,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,1999,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2000,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2001,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2002,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2003,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2004,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2005,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2006,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2007,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2008,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2009,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2010,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2011,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2012,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2013,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2014,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2015,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2016,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2017,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2018,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bangued,2019,0.03988344382722333,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1980,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1981,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1982,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1983,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1984,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1985,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1986,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1987,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1988,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1989,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1990,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1991,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1992,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1993,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1994,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1995,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1996,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1997,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1998,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,1999,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2000,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2001,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2002,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2003,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2004,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2005,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2006,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2007,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2008,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2009,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2010,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2011,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2012,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2013,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2014,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2015,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2016,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2017,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2018,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Boliney,2019,0.008377022088601421,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1980,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1981,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1982,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1983,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1984,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1985,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1986,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1987,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1988,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1989,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1990,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1991,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1992,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1993,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1994,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1995,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1996,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1997,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1998,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,1999,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2000,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2001,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2002,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2003,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2004,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2005,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2006,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2007,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2008,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2009,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2010,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2011,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2012,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2013,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2014,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2015,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2016,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2017,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2018,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,opr_all,Bucay,2019,0.01876771778825992,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1980,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1981,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1982,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1983,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1984,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1985,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1986,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1987,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1988,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1989,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1990,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1991,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1992,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1993,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1994,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1995,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1996,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1997,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1998,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,1999,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2000,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2001,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2002,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2003,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2004,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2005,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2006,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2007,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2008,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2009,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2010,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2011,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2012,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2013,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2014,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2015,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2016,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2017,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2018,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bangued,2019,0.1286965980662298,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1980,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1981,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1982,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1983,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1984,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1985,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1986,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1987,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1988,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1989,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1990,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1991,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1992,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1993,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1994,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1995,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1996,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1997,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1998,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,1999,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2000,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2001,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2002,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2003,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2004,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2005,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2006,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2007,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2008,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2009,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2010,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2011,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2012,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2013,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2014,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2015,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2016,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2017,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2018,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Boliney,2019,0.0251634379588496,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bucay,1980,0.06066139971944652,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bucay,1981,0.06066139971944652,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bucay,1982,0.06066139971944652,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bucay,1983,0.06066139971944652,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bucay,1984,0.06066139971944652,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bucay,1985,0.06066139971944652,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bucay,1986,0.06066139971944652,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bucay,1987,0.06066139971944652,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bucay,1988,0.06066139971944652,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bucay,1989,0.06066139971944652,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bucay,1990,0.06066139971944652,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bucay,1991,0.06066139971944652,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bucay,1992,0.06066139971944652,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bucay,1993,0.06066139971944652,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bucay,1994,0.06066139971944652,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bucay,1995,0.06066139971944652,0
low,PHL,Deaths,NCD.LRI,PM25,oprnew_a,Bucay,1996,0.06066139971944652,0
